drugbank_id	dailymed_id	inchi_key
DB14506	water	WMFOQBRAJBCJND-UHFFFAOYSA-M
DB14508	succinic acid	WAHQBNXSPALNEA-UHFFFAOYSA-L
DB14509	lithium carbonate	XGZVUEUWXADBQD-UHFFFAOYSA-L
DB14511	acetic acid	QTBSBXVTEAMEQO-UHFFFAOYSA-M
DB14512	mometasone furoate	WOFMFGQZHJDGCX-ZULDAHANSA-N
DB14517	aluminum phosphate	ILRRQNADMUWWFW-UHFFFAOYSA-K
DB14517	phosphoric acid	ILRRQNADMUWWFW-UHFFFAOYSA-K
DB14518	acetic acid	WCOATMADISNSBV-UHFFFAOYSA-K
DB14518	aluminum acetate	WCOATMADISNSBV-UHFFFAOYSA-K
DB14520	water	UISKQNNAQKPSDO-UHFFFAOYSA-E
DB14521	silver	FOIXSVOLVBLSDH-UHFFFAOYSA-N
DB14522	water	XLYOFNOQVPJJNP-UHFFFAOYSA-M
DB14523	phosphoric acid	NBIIXXVUZAFLBC-UHFFFAOYSA-K
DB14529	niacin	MSPQQAUTCRWLGR-UHFFFAOYSA-K
DB14530	sulfuric acid	RYPRIXSYXLDSOA-UHFFFAOYSA-L
DB14533	hydrochloric acid	JIAARYAFYJHUJI-UHFFFAOYSA-L
DB14533	zinc chloride	JIAARYAFYJHUJI-UHFFFAOYSA-L
DB14539	hydrocortisone acetate	ALEXXDVDDISNDU-JZYPGELDSA-N
DB14540	hydrocortisone butyrate	BMCQMVFGOVHVNG-TUFAYURCSA-N
DB14542	hydrocortisone sodium phosphate	BGSOJVFOEQLVMH-VWUMJDOOSA-N
DB14543	hydrocortisone probutate	FOGXJPFPZOHSQS-AYVLZSQQSA-N
DB14544	hydrocortisone valerate	FZCHYNWYXKICIO-FZNHGJLXSA-N
DB14545	hydrocortisone sodium succinate	VWQWXZAWFPZJDA-CGVGKPPMSA-N
DB14546	sulfuric acid	QAOWNCQODCNURD-UHFFFAOYSA-L
DB14547	hydrochloric acid	VEXZGXHMUGYJMC-UHFFFAOYSA-M
DB14550	hydrochloric acid	UPWPDUACHOATKO-MPZFSRPWSA-K
DB14552	copper	JPVYNHNXODAKFH-UHFFFAOYSA-N
DB14553	sodium borate	GDTSJMKGXGJFGQ-UHFFFAOYSA-N
DB14568	ivosidenib	WIJZXSAJMHAVGX-DHLKQENFSA-N
DB14569	tedizolid	XFALPSLJIHVRKE-GFCCVEGCSA-N
DB14571	radium ra-223 dichloride	PZDJSXWIQXZUBJ-OIOBTWANSA-N
DB14573	phosphoric acid	NBIIXXVUZAFLBC-HOSYLAQJSA-K
DB14575	eslicarbazepine	BMPDWHIDQYTSHX-AWEZNQCLSA-N
DB14596	loteprednol etabonate	DMKSVUSAATWOCU-HROMYWEYSA-N
DB14599	copper	KCFCAUKZKOSSBI-UHFFFAOYSA-J
DB14622	phosphoric acid	ASTWEMOBIXQPPV-UHFFFAOYSA-K
DB14622	water	ASTWEMOBIXQPPV-UHFFFAOYSA-K
DB14631	prednisolone sodium phosphate	JDOZJEUDSLGTLU-VWUMJDOOSA-N
DB14644	methylprednisolone sodium succinate	IMBXEJJVJRTNOW-XYMSELFBSA-N
DB14649	betamethasone acetate	AKUJBENLRBOFTD-RPRRAYFGSA-N
DB14669	betamethasone sodium phosphate	VQODGRNSFPNSQE-DVTGEIKXSA-N
DB14669	dexamethasone sodium phosphate	VQODGRNSFPNSQE-DVTGEIKXSA-N
DB14674	estramustine phosphate	ADFOJJHRTBFFOF-RBRWEJTLSA-N
DB14674	estramustine phosphate sodium	ADFOJJHRTBFFOF-RBRWEJTLSA-N
DB14682	levorphanol tartrate	JAQUASYNZVUNQP-PVAVHDDUSA-N
DB14683	copper	NZWIFMYRRCMYMN-ACMTZBLWSA-M
DB14695	water	IEECXTSVVFWGSE-UHFFFAOYSA-M
DB14704	xylitol	HEBKCHPVOIAQTA-ZXFHETKHSA-N
DB14726	dabigatran	YBSJFWOBGCMAKL-UHFFFAOYSA-N
DB14750	doxepin	ODQWQRRAPPTVAG-BOPFTXTBSA-N
DB14750	doxepin hydrochloride	ODQWQRRAPPTVAG-BOPFTXTBSA-N
DB14756	tartaric acid	FEWJPZIEWOKRBE-XIXRPRMCSA-N
DB14872	miglustat	UQRORFVVSGFNRO-XFWSIPNHSA-N
DB15058	flutemetamol f-18	VVECGOCJFKTUAX-UHFFFAOYSA-N
DB15108	tipranavir	SUJUHGSWHZTSEU-MWQIXQBFSA-N
DB15111	acetic acid	QTBSBXVTEAMEQO-JVVVGQRLSA-N
DB15130	pramipexole	FASDKYOPVNHBLU-SSDOTTSWSA-N
DB15130	pramipexole dihydrochloride	FASDKYOPVNHBLU-SSDOTTSWSA-N
DB15141	ivacaftor	PURKAOJPTOLRMP-ASMGOKTBSA-N
DB15198	methadone	USSIQXCVUWKGNF-KRWDZBQOSA-N
DB15198	methadone hydrochloride	USSIQXCVUWKGNF-KRWDZBQOSA-N
DB15300	hydroquinine	LJOQGZACKSYWCH-LHHVKLHASA-N
DB15350	inositol	CDAISMWEOUEBRE-SHFUYGGZSA-N
DB15410	propafenone	JWHAUXFOSRPERK-SFHVURJKSA-N
DB15410	propafenone hydrochloride	JWHAUXFOSRPERK-SFHVURJKSA-N
DB15414	sorafenib	MLDQJTXFUGDVEO-FIBGUPNXSA-N
DB15479	hydrochloric acid	BLKLTTCUAPDQEG-UHFFFAOYSA-L
DB15479	water	BLKLTTCUAPDQEG-UHFFFAOYSA-L
DB15533	sulfuric acid	OSGAYBCDTDRGGQ-UHFFFAOYSA-L
DB15535	hydrochloric acid	OXBLHERUFWYNTN-UHFFFAOYSA-M
DB15536	ferric chloride	RBTARNINKXHZNM-UHFFFAOYSA-K
DB15536	hydrochloric acid	RBTARNINKXHZNM-UHFFFAOYSA-K
DB15555	malic acid	JFQQIWNDAXACSR-UHFFFAOYSA-L
DB15556	glycine	AORYXJPNCRHPND-UHFFFAOYSA-L
DB15566	prednisolone acetate	LRJOMUJRLNCICJ-JZYPGELDSA-N
DB15587	water	WBTCZEPSIIFINA-MSFWTACDSA-J
